"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers"
2012,NA,"United States",NA,"BS","Dietrich","Psychology","Psychology                                                                                          ","S12","E","Carnegie Mellon University","Research Assistant","Pittsburgh","PA","","","","","Research","education",NA
2012,NA,"United States",NA,"BS","Dietrich","Psychology","Psychology                                                                                          ","S12","E","Carnegie Mellon University","",NA,NA,"","","","","","education",NA
2012,NA,"United States",NA,"BS","Dietrich","Psychology","Psychology                                                                                          ","S12","E","Carnegie Mellon University","Research Assistant","Pittsburgh","PA","","","","","Research","education",NA
2012,NA,"United States",NA,"BS","Dietrich","Modern Languages","Japanese Studies                                                                                    ","S12","E","Carnegie Mellon University","Media Relations","Pittsburgh","PA","","","","","Media Planning ","education",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Psychology","Psychology                                                                                          ","S12","G","Carnegie Mellon University","Health Care Policy and Management","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,NA,NA,"BS","CFA","Architecture","Communication designNot currently S","S12","G","Carnegie Mellon University","Masters, HCI","Pittsburgh","PA","","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"India",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"India",NA,"BS","Dietrich","H&SS Interdisciplinary","Information Systems                                                                                 ","S12","G","Carnegie Mellon University","Information Systems Mangament","Pittsburgh","PA","MISM","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Social & Decision Sciences","International Relations and Politics                                                                ","S12","G","Carnegie Mellon University","Public Policy and Management","Pittsburgh","PA","Master of Science","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","S12","G","Carnegie Mellon University","Materials Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","F11","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","S12","G","Carnegie Mellon University","Fifth Year Scholar Program","Pittsburgh","PA","","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","H&SS Interdisciplinary","Information Systems                                                                                 ","S12","G","Carnegie Mellon University","Human Computer Interaction","Pittsburgh","PA","Masters of HCI","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","History","History                                                                                             ","S12","G","Carnegie Mellon University","Public Policy and Management","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","Machine Learning","Pittsburgh","PA","PhD","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","F11","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"Singapore",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","S12","G","Carnegie Mellon University","Materials Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","F11","G","Carnegie Mellon University","Materials Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","H&SS Interdisciplinary","Information Systems                                                                                 ","S12","G","Carnegie Mellon University","Masters in Information Systems Management","Pittsburgh","PA","","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","S12","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","40970","","",NA
2012,NA,"United States",NA,"BS","Dietrich","H&SS Interdisciplinary","Information Systems (Technology Track)                                                              ","S12","G","Carnegie Mellon University","Entertainment Technology","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"India",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"China",NA,"BS","Dietrich","Psychology","Psychology                                                                                          ","S12","G","Carnegie Mellon University","Masters in Human Computer Interaction","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","English","Professional Writing                                                                                ","S12","G","Carnegie Mellon University","Masters in Professional Writing Program","Pittsburgh","PA","MA in Professional Writing","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"China",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","CS","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Statistics","Economics and Statistics                                                                            ","S12","G","Carnegie Mellon University","Statistical Practice","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"India",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"India",NA,"BS","Dietrich","H&SS Interdisciplinary","Information Systems (Communication Track)                                                           ","S12","G","Carnegie Mellon University","Human Computer Interaction","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","Philosophy","Ethics, History, and Public Policy                                                                  ","S12","G","Carnegie Mellon University","Public Policy and Management","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"Korea",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"Bulgaria",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","BXA","BXA","Music","S12","G","Carnegie Mellon University","Music Composition","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","BXA","BXA","Architecture","S12","G","Carnegie Mellon University","Human-Computer Interaction","Pittsburgh","PA","Masters","","","","","",NA
2012,NA,"Korea",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,NA,NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","S12","G","Carnegie Mellon University","Materials Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","S12","G","Carnegie Mellon University","Materials Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Materials Science","","F11","G","Carnegie Mellon University","Materials Science and Engineering","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CIT","Electrical & Computer Engineering","","S12","G","Carnegie Mellon University","ECE Masters","Pittsburgh","PA","MS","","","","","",NA
2012,NA,"United States",NA,"BS","CFA","Architecture","communication design","S12","G","Carnegie Mellon University","Masters, HCI","Pittsburgh","PA","","","","","","",NA
2012,NA,"United States",NA,"BS","Dietrich","H&SS Interdisciplinary","Information Systems                                                                                 ","S12","G","Carnegie Mellon University","Masters in Information Systems Management","Pittsburgh","PA","Masters","","","","","",NA
