year,workauthorization,country,gender,degree,college,department,major,graddate,status,employer.school,jobtitle.gradprogram,city,state.country,graddegree,useful,dateoffered,dateaccepted,jobfunction,employerindustry,numoffers
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Microsoft,Software Developer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Korea,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Developer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Microsoft,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,NA,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Microsoft,Software Engineer,Redmond,WA,NA,Job Fair,41254,41254,Software Development,technology,4
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Microsoft,Software Developer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Microsoft,Software Engineer,Redmond,WA,NA,Job Fair,41224,41254,Software Development,technology,2
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Canada,NA,BS,CFA,Design,communication design/hci,S12,E,Microsoft,user experience designer,Seattle,WA,NA,job fair,41000,41030,NA,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Microsoft,Softwhere Design Engineer,Cupertino,CA,NA,TartanTrak,November,December,Software Development,technology,2
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Microsoft,NA,Redmond,WA,NA,NA,NA,NA,NA,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Microsoft,NA,Seattle,WA,NA,NA,NA,NA,NA,technology,NA
2012,NA,United States,NA,BS,CFA,Design,industrial design,S12,E,Microsoft,user experience designer,Seattle,WA,NA,NA,NA,NA,Design,technology,NA
2012,NA,United States,NA,BS,Dietrich,Social & Decision Sciences,International Relations and Politics,S12,E,Microsoft,Associate Consultant,Charlotte,NC,NA,TartanTRAK,40927,40930,Consulting,technology,3
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Oracle,Software Engineer,Santa Clara,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Oracle,Software Engineer,Santa Clara,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Oracle,Software Developer,Burlington,MA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Oracle,Software Engineer,Santa Clara,CA,NA,Job Fair,40920,40920,Software Development,technology,1
2012,NA,United States,NA,BS,Dietrich,Psychology,Psychology,S12,E,Oracle,Business Development Consultant,Redwood Shores,CA,NA,Job Fair,40996,41002,Business Development/Sales,technology,1
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Palantir,Software Engineer,Palo Alto,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,India,NA,BS,SCS,Computer Science,NA,S12,E,Palantir,QA Engineer,Palo Alto,CA,NA,NA,NA,NA,Quality Control,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Palantir,Software Engineer,Palo Alto,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Palantir,Simulation Software Engineer,Palo Alto,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Palantir,Software Engineer,Palo Alto,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Palantir,Development Support Engineer,Palo Alto,CA,NA,NA,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Palantir,Software Engineer,Palo Alto,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Palantir,Server Side Quality Engineer,Palo Alto,CA,NA,NA,41193,41224,Quality Control,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Palantir,RQA,Palo Alto,CA,NA,NA,NA,NA,NA,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Palantir,NA,Palo Alto,CA,NA,NA,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Palantir,Software Engineer,Palo Alto,CA,NA,NA,NA,NA,NA,software,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Palantir,Software Engineering Intern,Palo Alto,CA,NA,NA,NA,NA,NA,computer software,NA
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,PNC,"Investment Banking Analyst, Loan Syndications",Pittsburgh,PA,NA,NA,NA,40817,Investment Banking,financial services,NA
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,PNC,Capital Markets Analyst,Pittsburgh,PA,NA,TartanTRAK,40817,40878,Investment Banking,financial services,1
2012,NA,United States,NA,BS,Dietrich,Economics,NA,F11,E,PNC,Associate Relationship Manager,East Brunswick,NJ,NA,NA,40787,40787,Asset/Portfolio Management,financial services,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,PNC,NA,NA,NA,NA,NA,NA,NA,NA,financial services,NA
2012,NA,United States,NA,BS,CFA,Design,industrial design,S12,E,PNC,Interaction Designer,NA,NA,NA,NA,NA,NA,NA,financial services,NA
2012,NA,United States,NA,BS,Dietrich,Statistics,Economics and Statistics,F11,E,PNC,Analyst with Asset Backed Securities,New York,NY,NA,NA,41214,41214,Asset/Portfolio Management,financial services,5
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,PricewaterhouseCoopers,Assurance Associate,New York,NY,NA,Networking,40756,40787,Accounting,consulting,1
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,F11,E,PricewaterhouseCoopers,Advisory Associate,New York,NY,NA,NA,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,F11,E,Qualcomm,Software Engineer,San Diego,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Qualcomm,Software Engineer,San Diego,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Qualcomm,Software Engineer,Boulder,CO,NA,NA,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,Dietrich,English,Technical Writing and Communication,S12,E,Salesforce.com,Associate Technical Writer,San Francisco,CA,NA,Company Website,41252,41263,Writing/Editing,technology,4
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Salesforce.com,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Salesforce.com,Software Development Engineer,San Francisco,CA,NA,Job Fair,40844,40848,Software Development,technology,2
2012,NA,Korea,NA,BS,SCS,Computer Science,NA,S12,E,Salesforce.com,Software Platform Development Engineer,San Francisco,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Korea,NA,BS,SCS,Computer Science,NA,F11,E,Samsung,Software Engineer,San Jose,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Korea,NA,BS,Dietrich,Social & Decision Sciences,Decision Science,S12,E,Samsung,NA,Gyunggido,South Korea,NA,Internship,40817,40817,NA,electronics,1
2012,NA,Korea,NA,BS,Dietrich,Economics,NA,F11,E,Samsung,Associate,Seoul,South Korea,NA,Internet Job Listing Site,41000,41000,Marketing: Marketing Research,financial services/insurance,4
2012,NA,United States,NA,BS,CIT,Civil & Environmental Engineering,NA,S12,E,Schlumberger,Field Engineer,Tabasco,Mexico,NA,NA,NA,NA,Field Engineering,engineering and science,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Schlumberger,Field Engineer,Houma,LA,NA,Job Fair,NA,NA,Field Engineering,0,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Schlumberger,Field Engineer,Lafayette,LA,NA,Networking,NA,NA,Field Engineering,0,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Schlumberger,Field Engineer,Alice,TX,NA,Job Fair,NA,NA,Field Engineering,0,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Schlumberger,Field Engineer,Youngsville,LA,NA,Job Fair,NA,NA,Field Engineering,0,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Schlumberger,Field Engineer,Perth,Australia,NA,Internship from Job Fair,NA,NA,Field Engineering,0,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Schlumberger,Field Engineer,Grand Junction,CO,NA,TOC,40884,40897,Field Engineering,engineering and science,2
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Schlumberger,Field Engineer,Horsehead,NY,NA,job fair,40875,40887,Field Engineering,engineering and science,NA
2012,NA,United States,NA,BS,CIT,Civil & Environmental Engineering,NA,S12,E,Schlumberger,Field Engineer,Horseheads,NY,NA,NA,NA,NA,Field Engineering,engineering and science,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Schlumberger,Field Engineer,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Schlumberger,Field Engineer,Los Angeles,CA,NA,NA,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,SpaceX,Software Engineer,Hawthorne,CA,NA,NA,NA,NA,Software Development,engineering and science,NA
2012,NA,United States,NA,BS,Dietrich,English,Professional Writing,S12,E,SpaceX,Communications Intern,Hawthorne,CA,NA,Networking and TartanTRAK,40960,40988,Writing/Editing,technology,3
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,F11,E,SpaceX,Manufacturing Engineer,Los Angeles,CA,NA,summer internship,NA,NA,Manufacturing/Industrial,0,NA
2012,NA,United States,NA,BS,MCS,Physics,NA,F11,E,SpaceX,Avionics Intern,Hawthorne,CA,NA,Job Fair,41163,41163,Research & Development,engineering and science,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,SpaceX,Structures Engineer,Hawthorne,CA,NA,EOC,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Susquehanna International Group,Assistant Trader,Bala Cynwyd,PA,NA,Hired from Summer Internship,41163,41224,Sales & Trading,financial services,2
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Susquehanna International Group,Assistant Trader,Bala Cynwyd,PA,NA,Networking,41054,41061,Sales & Trading,financial services,NA
2012,NA,India,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Susquehanna International Group,Tech,Philadelphia,PA,NA,NA,NA,NA,NA,financial services,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Susquehanna International Group,GOLD Associate,Bala Cynwyd,PA,NA,TartanTRAK,40969,40969,Operations,financial services,1
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Susquehanna International Group,Assistant Trader,NA,NA,NA,NA,NA,NA,Sales & Trading,financial services,NA
2012,NA,United States,NA,BS,Dietrich,Psychology,Psychology,S12,E,Teach for America,Teacher,New York,NY,NA,Job Fair,41013,41024,Teaching,education,2
2012,NA,United States,NA,BS,Dietrich,Social & Decision Sciences,International Relations and Politics,S12,E,Teach for America,Corps Member,Los Angeles,CA,NA,NA,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Teach for America,Teacher,Newark,NJ,NA,online,NA,NA,NA,NA,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,V,Teach for America,Teacher,Indianapolis,IN,NA,NA,NA,NA,"Education: Alternate Certification (Teach for America, Chicago Teaching Fellows, etc.)",education,NA
2012,NA,United States,NA,BS,CIT,Materials Science,NA,F11,E,Boeing,Fracture Analysis Engineer,Seattle,WA,NA,internship,NA,40848,Engineering,engineering and science,NA
2012,NA,United States,NA,BS,MCS,Biological Sciences,NA,S12,E,UPMC,Research  Assistant,Pittsburgh,PA,NA,NA,40980,40980,Research (Technical/Scientific),biological sciences,NA
2013,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S13,E,Epic,Technical Services,Verona,WI,NA,TartanTRAK,NA,NA,Software Development,technology,1
2013,U.S. Citizen,United States,Male,BS,Dietrich,Social & Decision Sciences,POLMGMT,S13,E,IBM,Consultant in Strategy and Change- Internal Practice,New York,NY,NA,Networking,NA,NA,NA,consulting,4
2013,Permanent Resident,United States,Male,BS,CIT,Materials Science,MSE,S13,E,Epic,Project Manager,Madison,WI,NA,TartanTRAK Job Fair,NA,NA,Project Engineering,technology,2
2013,U.S. Citizen,United States,Female,BS,CIT,Materials Science,MSE,S13,E,Accenture,Systems Integration Analyst,Philadelphia,PA,NA,Job Fair,NA,NA,Other Systems Engineer,consulting,3
2013,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BA,S13,E,Deloitte,Technology Risk,New York,NY,NA,TartanTRAK,8-Oct,8-Oct,Consulting: Finance,consulting,3
2013,Permanent Resident,United States,Female,BS,MCS,Mathematical Sciences,MSCOR,S13,E,IBM,Software Solutions Developer,Dublin,OH,NA,TartanTrak,1/31/13,12-Feb,Computer Science: Computer Software Engineering and Development,computer science,NA
2013,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S13,E,Aspen Technology,Assoc. Engineer,Nashua,NH,NA,Networking,NA,NA,NA,NA,NA
2013,U.S. Citizen,United States,Male,BS,CIT,Mechanical Engineering,MEG,S13,E,ExxonMobil,Offsites Utilities Engineer,Fairfax,VA,NA,TT and Job Fairs,NA,NA,Engineer,energy,5
2013,Non-US Citizen,Korea,Male,BS,Dietrich,Statistics,ECOSTA,S13,E,Deloitte,Tax Consultant,Washington,DC,NA,Networking,9-Feb,9-Mar,Consulting: Finance,consulting,2
2013,Non-US Citizen,Korea,Male,BS,CIT,Chemical Engineering,CHE,S13,E,Accenture,Analyst,Chicago,IL,NA,Networking,12-Aug,12-Oct,Consulting:Management,consulting,NA
2013,U.S. Citizen,United States,Male,BS,CIT,Electrical & Computer Engineering,ECE,S13,E,Microsoft,Software Developer,Redmond,WA,NA,"Networking, Job Fairs",NA,NA,Software Development,technology,3
2013,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BA,S13,E,Deloitte,Business Analyst,Pittsburgh,PA,NA,Networking,8-Oct,8-Nov,Consulting: Management/Strategy,consulting,1
2013,U.S. Citizen,United States,Male,BS,CIT,Materials Science,MSE,S13,E,Intel,Process Engineer,Phoenix,AZ,NA,"Job Fair, internet listing",NA,NA,Other Process Engineer,technology,2
2013,Non-US Citizen,India,Male,BS,Tepper,Business Administration,BA,S13,E,PricewaterhouseCoopers,Advisory Associate,Chicago,IL,NA,Networking,8-Oct,8-Nov,Consulting: Management/Strategy,consulting,2
2013,U.S. Citizen,United States,Female,BS,MCS,Mathematical Sciences,MSCCAM,S13,E,Microsoft,Software Development Engineer,Redmond,WA,NA,Networking,8/31/12,12-Sep,Computer Science: Computer Software Engineering and Development,computer science,NA
2013,U.S. Citizen,United States,Male,BS,CIT,Chemical Engineering,CHE,S13,E,Accenture,System Integration Analyst,Washington,DC,NA,Internet Job Posting,13-Jan,13-Feb,Engineering,engineering,NA
2013,U.S. Citizen,United States,Female,BS,CIT,Chemical Engineering,CHE,S13,E,Caterpillar,Associate Engineer,Peoria,IL,NA,TartanTrak,12-Aug,12-Oct,Engineering: Process Engineering (Chemical),transportation,NA
2013,U.S. Citizen,United States,Female,BS,CIT,Electrical & Computer Engineering,ECE,S13,E,Ford Motor Company,FCG Electrical Engineer,Dearborn,MI,NA,"Networking, Job Fair",NA,NA,Electrical/Computer Engineering,manufacturing,3
2013,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BA,S13,E,General Electric,Commercial Leadership Program Member,Erie,PA,NA,Hired from summer internship,8-Aug,8-Aug,Marketing: Business Development/Sales,transportation,1
2013,U.S. Citizen,United States,Female,BS,Dietrich,Economics,ECO,S13,E,PNC,Risk Associate,Pittsburgh,PA,NA,Hired from Internship Experience,8-Aug,8-Oct,Finance: Risk Management,financial services/insurance,2
2013,U.S. Citizen,United States,Female,BS,CIT,Chemical Engineering,CHE,S13,E,Merck,Associate Engineer,West Point,PA,NA,Summer Internship,13-Feb,13-Feb,Engineering:Process Engineering,healthcare,NA
2013,U.S. Citizen,United States,Female,BS,Tepper,Business Administration,BA,S13,E,IBM,CBD Consultant,Chicago,IL,NA,Hired from summer internship,8-Jul,8-Sep,Consulting: Management/Strategy,consulting,1
2013,U.S. Citizen,United States,Male,BS,Tepper,Business Administration,BA,S13,E,Freddie Mac,Technology Analyst,McLean,VA,NA,TartanTRAK,8-Oct,8-Nov,Computer Science: Computer Systems Analysis,financial services/insurance,4
